"bg_prop_A" "bg_prop_B" "E_radius_x" "E_radius_y" "E_radius_z" "N_width" "cluster_prop_A" "ring_width_factor" "cluster_x_coord"
"39" 0.014 0.029 89.9001684854738 104.565523040947 124.674931552727 33.0203610053286 0.72141063855961 0.150968563370407 151.878038747236
"40" 0.06 0.033 101.393018604722 92.0429316349328 81.6915619885549 30.4069988708943 0.610170307289809 0.148178160027601 162.358760426287
"41" 0 0 101.919061329681 89.338118059095 95.893145527225 31.4294775482267 0.587930568493903 0.110751645220444 129.057246737648
"42" 0 0.078 76.3194011640735 110.728541214485 104.130767844617 33.1971932016313 0.59168045418337 0.159607051545754 142.719285236672
"43" 0 0 101.309674978256 82.1624989388511 100.996227422729 27.5696438294835 0.893072191253305 0.199871120462194 152.303691243287
"44" 0.094 0 92.8698881878518 106.885779555887 77.3636899655685 29.3481848272495 0.814570564217866 0.108436226006597 141.449057019781
"45" 0.083 0.063 117.318911768962 117.787128768396 115.582506125793 30.9617666434497 0.533894854504615 0.146507531264797 146.594877610914
"46" 0.091 0 114.229140710086 117.208190716337 107.147622981574 29.8290026234463 0.705664987768978 0.106274116761051 165.88442963548
"47" 0 0.051 93.2507385150529 103.846455889288 100.445897970349 31.0769190872088 0.859326585102826 0.134710169979371 167.010801122524
"48" 0.091 0 107.153966173064 90.7882652711123 119.233284215443 33.3797620330006 0.531159302871674 0.150738268275745 148.593764542602
"49" 0.033 0 78.8382519618608 102.666968910489 95.5957270925865 34.2892894218676 0.857999782543629 0.11214245709125 138.621267687995
"50" 0.06 0.048 110.373312351294 102.483613032382 91.9515671441332 34.1870193020441 0.828935046773404 0.173165770946071 159.958184161223
"51" 0 0 101.333558326587 97.098402492702 121.715753665194 31.5884269075468 0.668904589116573 0.18135834785644 147.896286414471
"52" 0 0.083 77.635702106636 124.142979481257 99.220889993012 27.170630665496 0.850374031253159 0.19020575133618 159.198865736835
"53" 0.009 0 97.5487688789144 79.997618147172 113.581174181309 34.9825201462954 0.853656689077616 0.126342331222259 139.068642060738
"54" 0.083 0 96.092920168303 101.445890055038 122.614922921639 26.6005568485707 0.798200571909547 0.12704242838081 161.103438015562
"55" 0 0 109.671106608585 95.9630061057396 119.835582410451 34.4526918977499 0.882560167834163 0.104942142940126 135.212161112577
"56" 0 0.04 122.365060343873 102.113276964519 94.1201179404743 30.7953832787462 0.842085775732994 0.162802443001419 153.033436497208
"57" 0.027 0 111.115891020745 99.8738830443472 113.978784403298 33.0738943209872 0.69749159431085 0.194655556394719 168.161360069644
"58" 0.005 0.018 123.035533772781 101.457581296563 107.380453159567 32.7564888796769 0.586868984345347 0.129638345469721 150.523608748335
"59" 0 0.086 81.813081598375 124.342270917259 84.3081633327529 27.6663472875953 0.710991472937167 0.10696612210013 165.572094195522
"60" 0.006 0 114.672920003068 90.1618866948411 120.735282741953 33.2360402238555 0.718961692973971 0.153575780359097 167.724688828457
"61" 0.006 0.096 116.794422001112 75.3159705083817 104.873355419841 27.5340745807625 0.755949527490884 0.195547556597739 170.661448582541
"62" 0 0.045 110.79391844105 84.9109893315472 114.162541669793 30.2994877588935 0.730955969542265 0.17756697984878 136.610439722426
"63" 0 0.023 111.620827403385 80.8746511233039 103.147850278765 31.3678527297452 0.506991001218557 0.122649296559393 154.901842703111
"64" 0.099 0 112.109859974589 118.339936120901 75.7715840241872 34.9342765635811 0.688412491232157 0.170827378029935 142.809359100647
"65" 0.02 0 112.932087364607 112.378136755433 96.3533119182102 31.4138704561628 0.684683843608946 0.153160086995922 134.1128142667
"66" 0.099 0 92.4189317505807 107.573165406939 110.99943871377 26.8962994776666 0.682985746581107 0.109086271026172 154.710840980988
"67" 0.087 0.067 82.88445424987 107.266061543487 122.741459100507 33.4538727719337 0.726498290523887 0.174219628097489 140.56686158292
"68" 0 0 112.520864582621 84.3687267042696 113.875939126592 31.1937265889719 0.712055856641382 0.187044271919876 174.191448930651
"69" 0 0 109.788064064924 100.890796398744 92.8989509353414 25.2066135732457 0.869830110948533 0.17321967240423 138.081177813001
"70" 0.061 0.092 107.899637019727 111.844686872791 80.2993332617916 30.061034813989 0.584093849174678 0.122784077492543 133.940522442572
"71" 0.051 0 100.643904192839 111.304631247185 109.675535780843 29.8825137550011 0.619395275693387 0.118981884769164 136.808240076061
"72" 0.056 0.003 78.2705750432797 84.8999849637039 116.754295595456 31.6045055072755 0.790722288284451 0.17093731444329 158.616244629957
"73" 0.033 0.071 102.130888868123 119.670680165291 98.6465637222864 32.426000260748 0.699294986389577 0.111926560546272 158.560470293742
"74" 0.052 0.08 106.6196330823 81.7769192974083 120.16022966709 25.9614475117996 0.894481727294624 0.107067336561158 154.587048804387
"75" 0 0 115.493604738731 116.217980859801 124.47644751519 31.9905537273735 0.734949848148972 0.157977456296794 132.616331381723
"76" 0.086 0 114.850519353058 78.4952275105752 117.368574661668 26.9944580784068 0.654961386416107 0.129111694730818 146.383890730795
"77" 0.034 0.082 83.5808459902182 113.365820911713 113.487728743348 26.8240674235858 0.875874842144549 0.168885307037272 151.240201725159
"78" 0.071 0.066 117.684980540071 92.3452132032253 118.308526603505 28.0626818933524 0.624010211788118 0.165450048190542 164.084528153762
"79" 0.046 0 83.8905241689645 107.947286427952 121.575309964828 34.4916812051088 0.753829647228122 0.102344274753705 137.809683242813
"80" 0 0 79.876141436398 120.604515459854 124.077131517697 32.2563234693371 0.893879647180438 0.101263982523233 136.98733819183
"81" 0 0 112.748875073157 91.1685005412437 94.1814873018302 33.1421362049878 0.896517690084875 0.14637442890089 163.890002772678
"82" 0 0.025 78.4941454068758 117.861331359018 123.121125844773 30.5049268295988 0.845647330675274 0.174460281827487 143.612995254807
"83" 0.02 0.011 105.266923434101 98.7783658667468 82.9538980848156 27.60804138612 0.718785560969263 0.186924441857263 170.593343488872
"84" 0.095 0.098 86.3048473489471 113.710170029663 92.8078612545505 31.9791786698624 0.855253589060158 0.178968104301021 173.693883419037
"85" 0 0.02 90.5051001580432 99.7461538296193 77.189548604656 33.5318685369566 0.80400111079216 0.178452639793977 130.247770855203
"86" 0.026 0 98.4969086013734 85.88274307549 124.269192188513 34.3431059271097 0.778620897233486 0.148693949566223 142.611934838351
"87" 0 0 121.347433165647 89.5612743450329 121.337614953518 25.8076536841691 0.529562931321561 0.136498631420545 135.06944157416
"88" 0 0 85.7116620638408 117.071137484163 122.667511925101 31.1480941367336 0.601377409882843 0.197160806017928 139.013602992054
"89" 0 0.037 96.0766889736988 119.091916782781 95.0356716755778 31.5289294254035 0.680539645068347 0.117331835464574 150.232901703566
"90" 0 0 116.532910591923 123.190466978122 92.4085166305304 25.1253899699077 0.766181153804064 0.193895605183207 134.234374656808
"91" 0 0.091 111.36200199835 123.277592903469 120.079369621817 34.9423786997795 0.75190976858139 0.108660036465153 147.410592075903
"92" 0.013 0.091 123.721074720379 113.398992351722 88.1353605072945 26.8068010942079 0.877507444284856 0.17575292873662 125.915906927548
"93" 0.037 0.036 112.231318897102 96.5906915836968 99.8779670451768 34.0965368715115 0.517194841895252 0.149842611770146 141.573490330484
"94" 0.002 0.075 109.778467670549 118.72521257028 117.661681724712 33.2455973536707 0.856631505209953 0.150307677383535 125.584597722627
"95" 0.019 0.088 89.5731963100843 83.7608112255111 89.2980959266424 30.1273411279544 0.831512099411339 0.160458405991085 129.943530331366
"96" 0 0.021 81.0497256461531 107.673951762263 84.4094893196598 34.2111041885801 0.791943709924817 0.190618042997085 152.119940239936
"97" 0.075 0.007 116.305255028419 102.761281293351 120.007547864225 31.1679209256545 0.808917017653584 0.100942363636568 139.796001068316
"98" 0 0.003 107.632240734529 99.035164155066 106.011987791862 32.6906576566398 0.584669401776046 0.188778391084634 142.912143841386
"99" 0.015 0.052 92.944928619545 92.0216147205792 94.2095745238476 31.7336146812886 0.84339303066954 0.138033925765194 161.003964964766
"100" 0.049 0 76.9346518092789 110.050804179627 115.396368142683 31.4110753429122 0.793174152821302 0.143104675598443 170.391468016896
"101" 0 0 113.816734566353 109.609507955611 85.7161561609246 33.4924918948673 0.550019383244216 0.168383449409157 143.26133459108
"102" 0.028 0.005 75.9527988033369 122.661528293975 119.453909737058 25.0616834755056 0.556407569441944 0.172299019899219 131.493111641612
"103" 0.04 0 82.2837688494474 114.822000276763 83.7836835999042 30.306212992873 0.562985536083579 0.147749097505584 160.207978531253
"104" 0 0.027 78.8999046082608 105.256847338751 114.507763518486 33.2308603543788 0.536978735402226 0.193509778892621 128.496726171579
"105" 0.048 0 96.7572635388933 81.8436068715528 81.0334051144309 26.7471820907667 0.726629903353751 0.138040129025467 160.783444414847
"106" 0 0.06 96.0459325113334 78.390525712166 92.1892646467313 27.2628694819286 0.564396250341088 0.175910679227673 163.941034022719
"107" 0.063 0.077 79.1829680441879 118.99714138126 93.477298959624 33.0710086994804 0.755155123118311 0.138671862264164 130.179131927434
"108" 0.06 0.03 93.7960838084109 106.742417556234 86.881648551207 26.3026689249091 0.851026926655322 0.116934898891486 157.401869574096
"109" 0 0.031 99.9381916830316 121.86738216551 82.8938984894194 32.0598116447218 0.797885713446885 0.124034630227834 158.379657322075
"110" 0.012 0 88.6357076116838 109.083553415257 91.8855637079105 33.3046562038362 0.785416471399367 0.16081010652706 144.239606091287
"111" 0.035 0 107.348794466816 108.997777209152 84.9617330241017 32.800406452734 0.588368606753647 0.106259981333278 147.115571494214
"112" 0.053 0 112.589781824499 92.8083013743162 98.4539023134857 30.2244126796722 0.690805256739259 0.179105449188501 170.939327753149
"113" 0.04 0.089 110.880536166951 107.209844526369 79.0978998062201 32.1676581003703 0.627099813707173 0.162004086864181 148.938080924563
"114" 0.017 0.043 113.227176840883 93.3659187750891 116.514232649934 27.5935902982019 0.554045366961509 0.171704658865929 133.009969932027
"115" 0 0 116.047317825723 96.9373173080385 91.1873633274809 30.9832928981632 0.512359333224595 0.112132580345497 158.483939082362
"116" 0 0.068 119.821971526835 97.872807958629 80.3063717554323 25.8620909694582 0.656564835831523 0.106602834258229 166.529838636052
"117" 0 0.075 80.4850849090144 120.312376774382 101.234052539803 26.5121805970557 0.666340837627649 0.108746948209591 173.132265021559
"118" 0 0.063 114.319112629164 80.2231147070415 86.5449992124923 30.6702533573844 0.568744375742972 0.128766438923776 140.931414382067
"119" 0.064 0.033 83.7150351377204 93.4720160905272 105.203173344489 32.8535807272419 0.66212451858446 0.125695987883955 171.708392829169
"120" 0.097 0 80.2750912727788 124.342701560818 87.9447122802958 28.2053737249225 0.526276479847729 0.199794026371092 137.646002229303
"121" 0 0.014 108.398810494691 118.567017931491 105.621355981566 26.9462475040928 0.746060711890459 0.158374564815313 171.511613996699
"122" 0 0 105.637378280517 109.891387994867 103.439698042348 30.9200101415627 0.504139404557645 0.102114358521067 144.610706681851
"123" 0 0 103.8739744341 110.699711740017 122.438517631963 25.1029601832852 0.682038139831275 0.182098035863601 160.557249130215
"124" 0.065 0 75.1631600083783 99.3529795436189 104.147376504261 30.664042965509 0.623895228188485 0.117146683996543 146.113560849335
"125" 0 0.097 82.064356689807 114.834267529659 87.1705171768554 25.6026416481473 0.542247538547963 0.189065146096982 157.775351055898
"126" 0 0.049 94.9341449770145 117.478773114271 78.0068656546064 28.337774600368 0.850453578867018 0.106399624678306 141.930437320843
"127" 0.008 0 120.3339023632 106.73271601554 86.5538850310259 34.1794457682408 0.666812745947391 0.159371237060986 128.175229334738
"128" 0 0 90.4691317584366 93.9585651038215 96.0316320648417 26.5443940437399 0.808635362610221 0.149245495256037 166.650858114008
"129" 0.053 0 123.915421229322 124.619462236296 111.854505410884 29.2519003129564 0.7595583983697 0.197241255431436 173.346082225908
"130" 0 0.071 96.9492657808587 121.845778205898 81.5334185259417 33.1818368821405 0.626498951856047 0.108967448445037 139.622432994656
"131" 0.027 0.03 104.457163577899 83.5728368605487 84.0191262890585 25.7025754451752 0.575376882776618 0.130826532584615 139.32499603834
"132" 0.088 0 78.7043042597361 99.6889426955022 94.281938241329 33.743164842017 0.650054082460702 0.18449528592173 141.399956506211
"133" 0 0.025 117.522647592705 81.6289222449996 109.581709874328 33.3145841071382 0.740400725509971 0.126816877652891 142.758539598435
"134" 0 0 117.631446802989 93.5975235654041 107.00388380792 33.0743255536072 0.733262552414089 0.189992982475087 125.794983131345
"135" 0 0.089 100.999595632311 98.1139480601996 118.005327321589 30.255644985009 0.747459992207587 0.153872737358324 170.08909402648
"136" 0.031 0.031 98.7209297367372 83.7752114864998 96.8391263391823 29.7753577772528 0.56037232875824 0.123384566931054 137.093857047148
"137" 0.015 0.017 85.1930266828276 116.853024926968 107.768835150637 34.2529956088401 0.501740396674722 0.168032321892679 137.748043937609
"138" 0 0.042 79.3095142114908 123.741417785641 117.692949087359 31.6361419088207 0.80700161466375 0.102541079302318 167.580677696969
"139" 0.004 0.059 120.10308051249 82.3786972323433 88.7540707597509 32.8833656595089 0.561850481107831 0.146452199597843 134.784706903156
"140" 0 0 108.300562540535 117.434953153133 107.413152314257 34.6564777684398 0.73489791508764 0.15366172271315 155.36703413818
"141" 0 0.094 90.9193217521533 116.8765929644 84.8023592028767 30.2646030555479 0.793708941433579 0.174524987582117 168.848419236019
"142" 0 0.014 89.4876340404153 110.631676344201 89.3329940852709 27.7871167752892 0.762417936790735 0.144647636567242 166.006260341965
"143" 0.077 0.054 99.6089562540874 92.7085711737163 97.6200834731571 30.5599554395303 0.546824261080474 0.167512285313569 160.744492290542
"144" 0.012 0.033 88.9684554305859 114.915988594294 116.889346204698 25.355884747114 0.83891825126484 0.197621026868001 154.081491951365
"145" 0 0 112.161480938084 82.8279764507897 95.8923339727335 29.7439294029027 0.70148913199082 0.142911796621047 138.657647778746
"146" 0.044 0.059 114.948028698564 97.7723747957498 75.1320516457781 32.435755203478 0.756253038160503 0.145613993005827 142.935327929445
"147" 0.016 0.096 99.8218118096702 107.102002133615 106.035223591607 30.4802289861254 0.686276995297521 0.146765174414031 167.271403362975
"148" 0.062 0.023 107.166642288212 96.5145164518617 94.2814084235579 28.877349991817 0.643457881081849 0.104834140418097 130.307985341642
"149" 0 0 101.101662998553 123.886790091638 106.818003312219 27.3183850874193 0.751929979864508 0.120888011530042 125.472139182966
"150" 0.014 0.07 115.618297713809 81.8912633345462 118.417008558754 34.5137820206583 0.858263557963073 0.185496019711718 144.61242078105
"151" 0 0 106.969511078205 90.6499838572927 87.8087378339842 28.732764897868 0.642551255226135 0.16709125507623 133.957230718806
"152" 0 0 81.780815764796 108.68660499109 121.649445244111 31.5323289018124 0.731951280962676 0.14145156624727 152.824222284835
"153" 0.082 0.092 109.377131750807 87.9050552845001 117.328276543412 25.5172125552781 0.597219916712493 0.195549678313546 131.969112507068
"154" 0.07 0 124.203840864357 119.75693841232 107.258075952996 33.8596885208972 0.58850320763886 0.145555496565066 147.829211235512
"155" 0 0.099 108.484388014767 80.3116075927392 102.548650873359 28.7531788437627 0.732696007564664 0.188346585421823 174.989541748073
"156" 0 0 111.968291841913 113.906719698571 83.2119942642748 29.6150067844428 0.557010937575251 0.153740474348888 144.022499152925
"157" 0.037 0.044 98.6785409622826 113.098260667175 117.393774783704 33.4750973852351 0.873354587052017 0.122266700700857 139.389814587776
"158" 0.044 0 88.9301325078122 87.9782864125445 87.3631939874031 32.7679150225595 0.531949608121067 0.100721794203855 138.127183902543
"159" 0 0 120.653435576241 88.3336912840605 86.0828666598536 28.4793471940793 0.751109346654266 0.152022393699735 170.57443249505
"160" 0.029 0 93.8803403521888 84.9939579260536 105.952501832508 33.0549708940089 0.516748516447842 0.128382346313447 163.101969507989
"161" 0 0 87.6026053912938 91.1833277437836 89.9084168602712 29.4182531489059 0.528532319515943 0.195540421875194 127.343498135451
"162" 0 0.073 86.5827699075453 105.16304083867 102.802773867734 28.2974407169968 0.519175099395216 0.146243857499212 160.28809545096
"163" 0.063 0.012 80.8609018451534 95.9854804561473 115.461553202476 25.3051300044172 0.735896662063897 0.172330671153031 138.455234956928
"164" 0.046 0 122.094362787902 78.5169262322597 119.594595464878 31.2208639783785 0.57052937746048 0.154051856766455 152.639335533604
"165" 0.023 0 103.974539390765 107.692708983086 85.1768133346923 29.5912155415863 0.681523161381483 0.135957278590649 131.541451043449
"166" 0.056 0 98.8395953783765 116.121297515929 123.456228419673 34.9599793949164 0.782642545644194 0.12449428292457 127.66303162789
"167" 0.078 0 123.135297209956 79.1336487978697 91.1726703168824 25.4623876675032 0.879459873307496 0.137469813693315 155.5519297719
"168" 0 0 77.8389798593707 94.1520110587589 76.7978016170673 27.0420670718886 0.701004071440548 0.102784068090841 140.281772438902
"169" 0.051 0.06 81.5643044421449 112.460358045064 107.996762450784 27.4966149101965 0.708007054962218 0.176724521140568 160.979116719682
"170" 0.049 0.043 75.1811903784983 75.3407617332414 116.47858065553 28.2151723653078 0.773540063109249 0.165454250341281 155.865705804899
"171" 0 0.039 84.1267025913112 79.8881400143728 88.3150495239533 33.6523157171905 0.793482542131096 0.139165054238401 151.201419602148
"172" 0 0 107.298462931067 80.3692917223088 75.9477613726631 26.1472480255179 0.869375996012241 0.161297074775212 162.600963423029
"173" 0.037 0.014 100.143475062214 95.2870544744655 97.8188577690162 34.5813730009831 0.616592545714229 0.176801293040626 151.897466310766
"174" 0.09 0.08 82.5211418094113 111.748857959174 116.938044712879 25.0954588293098 0.682884995825589 0.168557168450207 154.362003016286
"175" 0.033 0.099 110.780527780298 87.737072724849 105.712946283165 31.7953455890529 0.797612076159567 0.100648269592784 125.829288375098
"176" 0.025 0 118.541777506471 101.398421812337 121.8554725172 32.0057134074159 0.679045180603862 0.180455023981631 170.205779932439
"177" 0.032 0 86.1946105607785 81.6594315809198 122.113826114219 31.9672372750938 0.883003574423492 0.172038582433015 152.979886566754
"178" 0.094 0.022 84.2877857270651 121.944399736822 93.6095685814507 34.3873515562154 0.597255196329206 0.185811094637029 161.361379979644
"179" 0 0.083 115.313431853428 95.7166385836899 105.700655514374 32.5683266879059 0.890745115093887 0.138109262241051 129.126428707968
"180" 0.065 0.074 91.1849343799986 87.948306906037 83.8571743573993 30.4435453796759 0.563886187039316 0.115847955457866 168.90639354242
"181" 0 0 110.997797362506 110.865347832441 119.51335167978 31.1166767007671 0.838420615810901 0.121576955961064 134.192203346174
"182" 0.055 0 112.155202438589 90.3215902973898 96.8057349324226 29.6960627078079 0.75882092770189 0.156929949228652 173.260795325041
"183" 0.063 0.05 93.3499760576524 123.346399422735 108.373271697201 34.704900116194 0.645315238088369 0.154682961432263 149.343515606597
"184" 0.037 0.049 107.147222745698 99.7993680415675 83.278456388507 25.0694906455465 0.891247434448451 0.191803173604421 160.949021729175
"185" 0 0.005 107.589931215625 119.031013024505 104.998662590515 25.8001913083717 0.858743602223694 0.106823903904296 158.923759835307
"186" 0.064 0 90.6099641695619 93.7443192931823 92.957619484514 31.7423643451184 0.696268299687654 0.122384007018991 129.770146787632
"187" 0 0 108.939048822504 85.3338044136763 106.874343310483 34.1986898821779 0.545572817977518 0.109528628271073 140.319855127018
"188" 0 0 100.474008976016 107.248604437336 120.463008945808 33.8438598602079 0.543921002745628 0.164975669514388 143.370488949586
"189" 0 0 103.376033471432 111.860436887946 115.189086494502 33.6269361525774 0.845748856849968 0.175371028995141 144.204019627068
"190" 0.063 0 122.680403699633 97.2043035319075 124.304049473722 31.3055598596111 0.695432160049677 0.10928044244647 128.522101801354
"191" 0.013 0 111.31554231979 114.103947929107 93.0541391018778 34.4766245898791 0.577262397110462 0.128079844010063 132.417472382076
"192" 0 0.029 114.291102800053 102.310502156615 98.8464224501513 33.5368814598769 0.699241248704493 0.121509605739266 161.841111269314
"193" 0 0 114.960777189117 94.1546132438816 103.950006212108 34.6112571749836 0.8818822783418 0.193945295014419 155.702298646793
"194" 0 0.068 112.00347886188 84.8175322287716 117.139438551385 30.8076283312403 0.806651609484106 0.122327115549706 166.662661882583
"195" 0.021 0.079 108.873895311262 85.8619868988171 77.2508343681693 29.387376953382 0.709451734088361 0.116361442697234 130.267325276509
"196" 0.012 0.039 78.9844313636422 98.6168943811208 115.604811895173 32.9606419196352 0.741344391740859 0.134984751581214 163.9430309413
"197" 0 0 112.853209697641 110.854981222656 92.4206250929274 34.0455089020543 0.779336110502481 0.113230457669124 149.275353061967
"198" 0.079 0.097 99.6396250789985 110.74088512687 111.185526940972 30.8884485368617 0.844316685386002 0.143370238831267 162.118940264918
"199" 0 0 113.771469320636 96.6417842893861 107.521547283977 29.4042039476335 0.840590522438288 0.190831416752189 143.421701330226
"200" 0 0.038 88.0342469434254 96.2105691782199 113.229014433455 33.4852036228403 0.557274368591607 0.198564436729066 155.328670144081
"201" 0 0.066 83.8687274605036 103.365590900648 75.2959858160466 33.7278994661756 0.880505216587335 0.132708220626228 146.315160382073
"202" 0.051 0.099 83.6074499646202 98.5811181599274 100.020001584198 25.152981383726 0.721473619993776 0.142112110392191 162.721444095951
"203" 0.048 0 97.4733247538097 115.016847709194 110.367500979919 33.9649857603945 0.842887051496655 0.149719236698002 130.661321000662
"204" 0.076 0.091 119.752949965186 105.315569415689 111.524052545428 33.2518684095703 0.682768628466874 0.11057395664975 149.4197995984
"205" 0 0 96.7962766066194 114.829203509726 94.2297975998372 33.6022581835277 0.582053646072745 0.121932976064272 127.888559142593
"206" 0 0 121.401235216763 81.4553006319329 118.768922286108 29.0252301143482 0.717246640566736 0.162616101279855 159.77956863353
"207" 0.012 0.067 78.9470312185585 120.76022742549 93.2869667885825 33.1064867856912 0.627731187641621 0.175389111950062 151.287315797526
"208" 0.011 0 85.8110222150572 120.377536106389 119.182464689948 27.3769530281425 0.833650731761008 0.139387973048724 168.439444235992
"209" 0 0.046 96.9987892080098 108.380032866262 124.598446418531 27.2502774652094 0.804178295470774 0.140464340662584 134.387426194735
"210" 0.052 0.083 75.1241010380909 81.0159588116221 83.4309772239067 30.0488246115856 0.727134481817484 0.134706692001782 154.646446031984
"211" 0.045 0 80.2708888659254 85.3118770173751 119.341959629674 32.0828130748123 0.702091840934008 0.145076649542898 145.020246773493
"212" 0 0 88.3563720970415 88.7392666307278 80.0492497161031 28.7444549123757 0.680198205355555 0.162818478909321 162.192830373533
"213" 0 0.05 82.9646749421954 81.2258161487989 111.527648416813 26.3151632412337 0.577578267175704 0.100888280617073 132.653269788716
"214" 0.095 0 119.338053569663 82.8651408548467 118.283999711275 31.7028835625388 0.702457216568291 0.127064543054439 170.998261473142
"215" 0 0.014 98.8068606820889 91.3007898256183 76.1532820528373 25.3758740751073 0.810969652142376 0.191427192045376 133.629070187453
"216" 0 0 79.2002333677374 99.52086659614 101.021733763628 28.2599440217018 0.586704319994897 0.124586823466234 150.353016401641
"217" 0.066 0.02 116.896461171564 120.348183100577 90.7212967169471 25.3439980815165 0.664684365596622 0.176411558245309 128.204151859973
"218" 0 0 110.239009489305 109.592901042197 84.0032948530279 25.9660774422809 0.569096187036484 0.121070853760466 155.94255507458
